year,year_month,patch,seedling,group,grouped,id2017,id2017_conf,dist_nedge,treat_det,root_sub_det,treat_simp,root_sub_simp,surface_waterdepth,total_height,green_height,subsurf_to_tip,green_nodes1,green_nodes2,tip_nodes,health_orig,health,vigor,vigor_all,accounted_for,present,newly_dead,dead,notes,notes2
2014,2014-Mar,Burned Forest,ZS07_03A,ZS07_03,1,227,High,14.8,L,SP/D-S/wet,Low,Dead Sphagnum,,,8,26,36,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS07_03A,ZS07_03,1,227,High,14.8,L,SP/D-S/wet,Low,Dead Sphagnum,,26.5,6,19,37,,,g,Green,1,1,1,1,0,0,yg,
2017,2017-Mar,Burned Forest,ZS07_03A,ZS07_03,1,227,High,14.8,L,SP/D-S/wet,Low,Dead Sphagnum,,25.5,,15,,,,YG,Yellow-green,2,2,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS07_03A,ZS07_03,1,227,High,14.8,L,SP/D-S/wet,Low,Dead Sphagnum,,,,,,,,G,Green,1,1,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS07_03A,ZS07_03,1,227,High,14.8,L,SP/D-S/wet,Low,Dead Sphagnum,,29.5,,13.5,,,,G,Green,1,1,1,1,0,0,L,
2013,2013-Mar,Burned Forest,ZS07_03B,ZS07_03,1,228,High,15.1,M,S,Medium,Sphagnum,,28.5,14.5,28,27,,,g,Green,1,1,1,1,0,0,1 LWDB,
2014,2014-Mar,Burned Forest,ZS07_03B,ZS07_03,1,228,High,15.1,M,S,Medium,Sphagnum,,,9,28,29,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS07_03B,ZS07_03,1,228,High,15.1,M,S,Medium,Sphagnum,,31,5.5,20.5,26,,,yg,Yellow-green,2,2,1,1,0,0,yg,
2017,2017-Mar,Burned Forest,ZS07_03B,ZS07_03,1,228,High,15.1,M,S,Medium,Sphagnum,,28.5,,19,,,,YB,Yellow-brown,2,2,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS07_03B,ZS07_03,1,228,High,15.1,M,S,Medium,Sphagnum,,,,,,,,GY,Green-yellow,1,1,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS07_03B,ZS07_03,1,228,High,15.1,M,S,Medium,Sphagnum,,29,,14.5,,,,G,Green,1,1,1,1,0,0,M,
2013,2013-Mar,Burned Forest,ZS08_01C,ZS08_01,1,232,,9.5,H,S,High,Sphagnum,,25,7.5,22,37,,,g,Green,1,1,1,1,0,0,1 LWDB,
2014,2014-Mar,Burned Forest,ZS08_01C,ZS08_01,1,232,,9.5,H,S,High,Sphagnum,,,6,22,30,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS08_01C,ZS08_01,1,232,,9.5,H,S,High,Sphagnum,,26,6,15,30,,,yg,Yellow-green,2,2,1,1,0,0,yg,
2017,2017-Mar,Burned Forest,ZS08_01C,ZS08_01,1,232,,9.5,H,S,High,Sphagnum,,26.5,,14.5,,,,Y,Yellow,2,2,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS08_01C,ZS08_01,1,232,,9.5,H,S,High,Sphagnum,,,,,,,,GY,Green-yellow,1,1,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS08_01C,ZS08_01,1,232,,9.5,H,S,High,Sphagnum,,26.5,,7.5,,,,G,Green,1,1,1,1,0,0,H,
2013,2013-Mar,Burned Forest,ZS08_01A,ZS08_01,1,230,,8.8,L,D-S/S/wet,Low,Dead Sphagnum,,27,8.5,24,28,,,g,Green,1,1,1,1,0,0,created; 2 LWDB,
2014,2014-Mar,Burned Forest,ZS08_01A,ZS08_01,1,230,,8.8,L,D-S/S/wet,Low,Dead Sphagnum,,,7.5,22,28,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS08_01A,ZS08_01,1,230,,8.8,L,D-S/S/wet,Low,Dead Sphagnum,,26.5,4.5,14,18,,,g,Green,1,1,1,1,0,0,g/b,
2017,2017-Mar,Burned Forest,ZS08_01A,ZS08_01,1,230,,8.8,L,D-S/S/wet,Low,Dead Sphagnum,,27,,7.5,,,,G,Green,1,1,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS08_01A,ZS08_01,1,230,,8.8,L,D-S/S/wet,Low,Dead Sphagnum,,,,,,,,G,Green,1,1,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS08_01A,ZS08_01,1,230,,8.8,L,D-S/S/wet,Low,Dead Sphagnum,,31,,8,,,,g,Green,1,1,1,1,0,0,L; shade; vibrant green,
2013,2013-Mar,Burned Forest,ZS08_01B,ZS08_01,1,231,,9.2,M,S,Medium,Sphagnum,,25.5,10.5,20,31,,,g,Green,1,1,1,1,0,0,,
2014,2014-Mar,Burned Forest,ZS08_01B,ZS08_01,1,231,,9.2,M,S,Medium,Sphagnum,,,10.5,22,34,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS08_01B,ZS08_01,1,231,,9.2,M,S,Medium,Sphagnum,,27.5,5.5,10,27,,,g,Green,1,1,1,1,0,0,yg,
2017,2017-Mar,Burned Forest,ZS08_01B,ZS08_01,1,231,,9.2,M,S,Medium,Sphagnum,,27,,8,,,,G,Green,1,1,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS08_01B,ZS08_01,1,231,,9.2,M,S,Medium,Sphagnum,,,,,,,,G,Green,1,1,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS08_01B,ZS08_01,1,231,,9.2,M,S,Medium,Sphagnum,,29.5,,7.5,,,,vg,Vibrant green,1,1,1,1,0,0,M; vibrant green,
2013,2013-Mar,Burned Forest,ZS08_02C,ZS08_02,1,235,,14.3,H,S,High,Sphagnum,,26.5,10.5,24,26,,,g,Green,1,1,1,1,0,0,,
2014,2014-Mar,Burned Forest,ZS08_02C,ZS08_02,1,235,,14.3,H,S,High,Sphagnum,,,7.5,23.5,28,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS08_02C,ZS08_02,1,235,,14.3,H,S,High,Sphagnum,,25,3.5,17.5,23,,,yg,Yellow-green,2,2,1,1,0,0,y,
2017,2017-Mar,Burned Forest,ZS08_02C,ZS08_02,1,235,,14.3,H,S,High,Sphagnum,,25.5,,15,,,,Y,Yellow,2,2,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS08_02C,ZS08_02,1,235,,14.3,H,S,High,Sphagnum,,,,,,,,Y,Yellow,2,2,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS08_02C,ZS08_02,1,235,,14.3,H,S,High,Sphagnum,,26.5,,13.5,,,,G,Green,1,1,1,1,0,0,H,
2013,2013-Mar,Burned Forest,ZS08_02A,ZS08_02,1,233,,13.4,L,S/D-S/wet,Low,Live/dead Sphagnum,,25.5,12,24,25,,,g,Green,1,1,1,1,0,0,edge pool,
2014,2014-Mar,Burned Forest,ZS08_02A,ZS08_02,1,233,,13.4,L,S/D-S/wet,Low,Live/dead Sphagnum,,,7,24,26,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS08_02A,ZS08_02,1,233,,13.4,L,S/D-S/wet,Low,Live/dead Sphagnum,,26.5,5.5,14.5,18,,,g,Green,1,1,1,1,0,0,yg,
2017,2017-Mar,Burned Forest,ZS08_02A,ZS08_02,1,233,,13.4,L,S/D-S/wet,Low,Live/dead Sphagnum,,27.5,,6,,,,G,Green,1,1,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS08_02A,ZS08_02,1,233,,13.4,L,S/D-S/wet,Low,Live/dead Sphagnum,,,,,,,,GY,Green-yellow,1,1,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS08_02A,ZS08_02,1,233,,13.4,L,S/D-S/wet,Low,Live/dead Sphagnum,,28.5,,5.5,,,,G,Green,1,1,1,1,0,0,L,
2013,2013-Mar,Burned Forest,ZS08_02B,ZS08_02,1,234,,13.8,M,S,Medium,Sphagnum,,24.5,9,22.5,29,,,g,Green,1,1,1,1,0,0,1 LWDB,
2014,2014-Mar,Burned Forest,ZS08_02B,ZS08_02,1,234,,13.8,M,S,Medium,Sphagnum,,,9.5,25,33,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS08_02B,ZS08_02,1,234,,13.8,M,S,Medium,Sphagnum,,26,5.5,15.5,24,,,g,Green,1,1,1,1,0,0,g,leader gone
2017,2017-Mar,Burned Forest,ZS08_02B,ZS08_02,1,234,,13.8,M,S,Medium,Sphagnum,,26.5,,11,,,,G,Green,1,1,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS08_02B,ZS08_02,1,234,,13.8,M,S,Medium,Sphagnum,,,,,,,,G,Green,1,1,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS08_02B,ZS08_02,1,234,,13.8,M,S,Medium,Sphagnum,,42.5,,21,,,,vg,Vibrant green,1,1,1,1,0,0,M; vibrant green,
2013,2013-Mar,Burned Forest,ZS08_03C,ZS08_03,1,238,,19.5,H,S,High,Sphagnum,,25.5,9.5,23.5,32,,,g,Green,1,1,1,1,0,0,3 LWDB,
2014,2014-Mar,Burned Forest,ZS08_03C,ZS08_03,1,238,,19.5,H,S,High,Sphagnum,,,7.5,25,32,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS08_03C,ZS08_03,1,238,,19.5,H,S,High,Sphagnum,,27.5,4,11.5,23,,,yg,Yellow-green,2,2,1,1,0,0,yg,
2017,2017-Mar,Burned Forest,ZS08_03C,ZS08_03,1,238,,19.5,H,S,High,Sphagnum,,29.5,,6,,,,G,Green,1,1,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS08_03C,ZS08_03,1,238,,19.5,H,S,High,Sphagnum,,,,,,,,G,Green,1,1,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS08_03C,ZS08_03,1,238,,19.5,H,S,High,Sphagnum,,39,,10,,,,G,Green,1,1,1,1,0,0,H,
2013,2013-Mar,Burned Forest,ZS08_03A,ZS08_03,1,236,,18.8,L,S/wet,Low,Sphagnum,,26.5,11,24,30,,,g,Green,1,1,1,1,0,0,vigorous; 2 additional leaders; 1 LWDB,
2014,2014-Mar,Burned Forest,ZS08_03A,ZS08_03,1,236,,18.8,L,S/wet,Low,Sphagnum,,,10.5,25,31,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS08_03A,ZS08_03,1,236,,18.8,L,S/wet,Low,Sphagnum,,28,4.5,15,25,,,yg,Yellow-green,2,2,1,1,0,0,yg,
2017,2017-Mar,Burned Forest,ZS08_03A,ZS08_03,1,236,,18.8,L,S/wet,Low,Sphagnum,,28.5,,11,,,,YG,Yellow-green,2,2,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS08_03A,ZS08_03,1,236,,18.8,L,S/wet,Low,Sphagnum,,,,,,,,GY,Green-yellow,1,1,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS08_03A,ZS08_03,1,236,,18.8,L,S/wet,Low,Sphagnum,,31,,13,,,,G,Green,1,1,1,1,0,0,L,
2013,2013-Mar,Burned Forest,ZS08_03B,ZS08_03,1,237,,19.1,M,S,Medium,Sphagnum,,26,10,23,29,,,g,Green,1,1,1,1,0,0,2nd leader; 1 mid. Branch,
2014,2014-Mar,Burned Forest,ZS08_03B,ZS08_03,1,237,,19.1,M,S,Medium,Sphagnum,,,9.5,24,35,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS08_03B,ZS08_03,1,237,,19.1,M,S,Medium,Sphagnum,,27.5,7,12.5,25,,,g,Green,1,1,1,1,0,0,g,
2017,2017-Mar,Burned Forest,ZS08_03B,ZS08_03,1,237,,19.1,M,S,Medium,Sphagnum,,25.5,,7.5,,,,G,Green,1,1,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS08_03B,ZS08_03,1,237,,19.1,M,S,Medium,Sphagnum,,,,,,,,G,Green,1,1,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS08_03B,ZS08_03,1,237,,19.1,M,S,Medium,Sphagnum,,34.5,,11,,,,G,Green,1,1,1,1,0,0,M,
2013,2013-Mar,Burned Forest,ZS08_04C,ZS08_04,1,241,,23.6,H,S,High,Sphagnum,,28.5,16.5,29,34,,,g,Green,1,1,1,1,0,0,some top roots exposed,
2014,2014-Mar,Burned Forest,ZS08_04C,ZS08_04,1,241,,23.6,H,S,High,Sphagnum,,,12.5,28,35,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS08_04C,ZS08_04,1,241,,23.6,H,S,High,Sphagnum,,30.5,5.5,19.5,30,,,yg,Yellow-green,2,2,1,1,0,0,yg,
2017,2017-Mar,Burned Forest,ZS08_04C,ZS08_04,1,241,,23.6,H,S,High,Sphagnum,,30,,16.5,,,,Y,Yellow,2,2,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS08_04C,ZS08_04,1,241,,23.6,H,S,High,Sphagnum,,,,,,,,YG,Yellow-green,2,2,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS08_04C,ZS08_04,1,241,,23.6,H,S,High,Sphagnum,,30,,14.5,,,,G,Green,1,1,1,1,0,0,H,
2013,2013-Mar,Burned Forest,ZS08_04A,ZS08_04,1,239,,23.6,L,S/D-S/wet,Low,Live/dead Sphagnum,,27.5,17,28,35,,,g,Green,1,1,1,1,0,0,2 LWDB; some top roots exposed,
2014,2014-Mar,Burned Forest,ZS08_04A,ZS08_04,1,239,,23.6,L,S/D-S/wet,Low,Live/dead Sphagnum,,,14,29,33,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS08_04A,ZS08_04,1,239,,23.6,L,S/D-S/wet,Low,Live/dead Sphagnum,,28,6,16.5,24,,,yg,Yellow-green,2,2,1,1,0,0,yg,RC
2017,2017-Mar,Burned Forest,ZS08_04A,ZS08_04,1,239,,23.6,L,S/D-S/wet,Low,Live/dead Sphagnum,,29.5,,13,,,,Y,Yellow,2,2,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS08_04A,ZS08_04,1,239,,23.6,L,S/D-S/wet,Low,Live/dead Sphagnum,,,,,,,,YG,Yellow-green,2,2,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS08_04A,ZS08_04,1,239,,23.6,L,S/D-S/wet,Low,Live/dead Sphagnum,,28.5,,3.5,,,,G,Green,1,1,1,1,0,0,L,
2013,2013-Mar,Burned Forest,ZS08_04B,ZS08_04,1,240,,23.6,M,S,Medium,Sphagnum,,32,17,29,34,,,g,Green,1,1,1,1,0,0,2 LWDB,
2014,2014-Mar,Burned Forest,ZS08_04B,ZS08_04,1,240,,23.6,M,S,Medium,Sphagnum,,,7.5,29.5,35,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS08_04B,ZS08_04,1,240,,23.6,M,S,Medium,Sphagnum,,33,3.5,24.5,33,,,yg,Yellow-green,2,2,1,1,0,0,yg,
2017,2017-Mar,Burned Forest,ZS08_04B,ZS08_04,1,240,,23.6,M,S,Medium,Sphagnum,,35,,23,,,,Y,Yellow,2,2,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS08_04B,ZS08_04,1,240,,23.6,M,S,Medium,Sphagnum,,,,,,,,GY,Green-yellow,1,1,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS08_04B,ZS08_04,1,240,,23.6,M,S,Medium,Sphagnum,,36,,22.5,,,,G,Green,1,1,1,1,0,0,M,
2013,2013-Mar,Burned Forest,ZS08_05C,ZS08_05,1,244,,29.2,H,S,High,Sphagnum,,27.5,16.5,26,35,,,g,Green,1,1,1,1,0,0,1 LWDB,
2014,2014-Mar,Burned Forest,ZS08_05C,ZS08_05,1,244,,29.2,H,S,High,Sphagnum,,,13.5,26,42,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS08_05C,ZS08_05,1,244,,29.2,H,S,High,Sphagnum,,29.5,3,20,30,,,yg,Yellow-green,2,2,1,1,0,0,yg,
2017,2017-Mar,Burned Forest,ZS08_05C,ZS08_05,1,244,,29.2,H,S,High,Sphagnum,,29,,14,,,,Y,Yellow,2,2,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS08_05C,ZS08_05,1,244,,29.2,H,S,High,Sphagnum,,,,,,,,Y,Yellow,2,2,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS08_05C,ZS08_05,1,244,,29.2,H,S,High,Sphagnum,,31,,12.5,,,,B/G,Brown-green,3,3,1,1,0,0,H,
2013,2013-Mar,Burned Forest,ZS08_05A,ZS08_05,1,242,,29.2,L,S/DS/wet,Low,Live/dead Sphagnum,,28.5,13.5,27,26,,,g,Green,1,1,1,1,0,0,2nd leader; 3 mid branches,
2014,2014-Mar,Burned Forest,ZS08_05A,ZS08_05,1,242,,29.2,L,S/DS/wet,Low,Live/dead Sphagnum,,,9,25.5,28,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS08_05A,ZS08_05,1,242,,29.2,L,S/DS/wet,Low,Live/dead Sphagnum,,30.5,8.5,24.5,24,,,g/b,Green-brown,1,1,1,1,0,0,yg; partly crushed by log,RC
2017,2017-Mar,Burned Forest,ZS08_05A,ZS08_05,1,242,,29.2,L,S/DS/wet,Low,Live/dead Sphagnum,,35,,20,,,,Y,Yellow,2,2,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS08_05A,ZS08_05,1,242,,29.2,L,S/DS/wet,Low,Live/dead Sphagnum,,,,,,,,Y,Yellow,2,2,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS08_05A,ZS08_05,1,242,,29.2,L,S/DS/wet,Low,Live/dead Sphagnum,,35.5,,11,,,,Y,Yellow,2,2,1,1,0,0,L,
2013,2013-Mar,Burned Forest,ZS08_05B,ZS08_05,1,243,,29,M,S,Medium,Sphagnum,,26.5,15,25,34,,,g,Green,1,1,1,1,0,0,1 LWDB; 1 leader,
2014,2014-Mar,Burned Forest,ZS08_05B,ZS08_05,1,243,,29,M,S,Medium,Sphagnum,,,9.5,26.5,34,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS08_05B,ZS08_05,1,243,,29,M,S,Medium,Sphagnum,,27.5,4.5,19.5,24,,,yg,Yellow-green,2,2,1,1,0,0,yg,RC
2017,2017-Mar,Burned Forest,ZS08_05B,ZS08_05,1,243,,29,M,S,Medium,Sphagnum,,25.5,,14,,,,Y,Yellow,2,2,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS08_05B,ZS08_05,1,243,,29,M,S,Medium,Sphagnum,,,,,,,,Y,Yellow,2,2,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS08_05B,ZS08_05,1,243,,29,M,S,Medium,Sphagnum,,23.5,,10.5,,,,G/B,Green-brown,1,1,1,1,0,0,M; stepped on,
2013,2013-Mar,Burned Forest,ZS09_01C,ZS09_01,1,247,,2,H,S,High,Sphagnum,,27.5,12.5,23.5,29,,,g,Green,1,1,1,1,0,0,1 LWDB,
2014,2014-Mar,Burned Forest,ZS09_01C,ZS09_01,1,247,,2,H,S,High,Sphagnum,,,7,23.5,34,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS09_01C,ZS09_01,1,247,,2,H,S,High,Sphagnum,,27.5,5,16,28,,,yg,Yellow-green,2,2,1,1,0,0,g,
2017,2017-Mar,Burned Forest,ZS09_01C,ZS09_01,1,247,,2,H,S,High,Sphagnum,,27,,12,,,,YG,Yellow-green,2,2,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS09_01C,ZS09_01,1,247,,2,H,S,High,Sphagnum,,,,,,,,YB,Yellow-brown,2,2,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS09_01C,ZS09_01,1,247,,2,H,S,High,Sphagnum,,24.5,,8.5,,,,G/B,Green-brown,1,1,1,1,0,0,H,
2013,2013-Mar,Burned Forest,ZS09_01A,ZS09_01,1,245,,2.3,L,S/D-S/wet,Low,Live/dead Sphagnum,,25,13.5,22,30,,,g,Green,1,1,1,1,0,0,created; lots lower branches,
2014,2014-Mar,Burned Forest,ZS09_01A,ZS09_01,1,245,,2.3,L,S/D-S/wet,Low,Live/dead Sphagnum,,,7,23,31,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS09_01A,ZS09_01,1,245,,2.3,L,S/D-S/wet,Low,Live/dead Sphagnum,,26.5,7,23,24,,,g,Green,1,1,1,1,0,0,g,RC
2017,2017-Mar,Burned Forest,ZS09_01A,ZS09_01,1,245,,2.3,L,S/D-S/wet,Low,Live/dead Sphagnum,,27.5,,5.5,,,,G,Green,1,1,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS09_01A,ZS09_01,1,245,,2.3,L,S/D-S/wet,Low,Live/dead Sphagnum,,,,,,,,G,Green,1,1,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS09_01A,ZS09_01,1,245,,2.3,L,S/D-S/wet,Low,Live/dead Sphagnum,,,,,,,,,,,,0,0,,,L; MIA?,
2013,2013-Mar,Burned Forest,ZS09_01B,ZS09_01,1,246,,2.2,M,S,Medium,Sphagnum,,26.5,11,22,30,,,g,Green,1,1,1,1,0,0,3 LWDB,
2014,2014-Mar,Burned Forest,ZS09_01B,ZS09_01,1,246,,2.2,M,S,Medium,Sphagnum,,,6.5,23,34,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS09_01B,ZS09_01,1,246,,2.2,M,S,Medium,Sphagnum,,25,4,12.2,22,,,yg,Yellow-green,2,2,1,1,0,0,yg,
2017,2017-Mar,Burned Forest,ZS09_01B,ZS09_01,1,246,,2.2,M,S,Medium,Sphagnum,,27,,9,,,,YG,Yellow-green,2,2,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS09_01B,ZS09_01,1,246,,2.2,M,S,Medium,Sphagnum,,,,,,,,BY,Brown-yellow,3,3,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS09_01B,ZS09_01,1,246,,2.2,M,S,Medium,Sphagnum,,,,,,,,,,,,0,0,,,M; MIA?,
2013,2013-Mar,Burned Forest,ZS09_02C,ZS09_02,1,250,,6.4,H,S,High,Sphagnum,,23.5,6,17,22,,,g,Green,1,1,1,1,0,0,,
2014,2014-Mar,Burned Forest,ZS09_02C,ZS09_02,1,250,,6.4,H,S,High,Sphagnum,,,5,21,21,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS09_02C,ZS09_02,1,250,,6.4,H,S,High,Sphagnum,,23,2,11.5,21,,,yg,Yellow-green,2,2,1,1,0,0,g/b,
2017,2017-Mar,Burned Forest,ZS09_02C,ZS09_02,1,250,,6.4,H,S,High,Sphagnum,,21,,10,,,,Y,Yellow,2,2,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS09_02C,ZS09_02,1,250,,6.4,H,S,High,Sphagnum,,,,,,,,YG,Yellow-green,2,2,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS09_02C,ZS09_02,1,250,,6.4,H,S,High,Sphagnum,,23,,6.5,,,,G,Green,1,1,1,1,0,0,H,
2013,2013-Mar,Burned Forest,ZS09_02A,ZS09_02,1,248,,6.6,L,S/D-S/SP/wet,Low,Live/dead Sphagnum,,22,7.5,18,20,,,g,Green,1,1,1,1,0,0,3 LWDB,
2014,2014-Mar,Burned Forest,ZS09_02A,ZS09_02,1,248,,6.6,L,S/D-S/SP/wet,Low,Live/dead Sphagnum,,,7.5,17.5,20,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS09_02A,ZS09_02,1,248,,6.6,L,S/D-S/SP/wet,Low,Live/dead Sphagnum,,27,,,,,,g,Green,1,1,1,1,0,0,couldn't find,
2017,2017-Mar,Burned Forest,ZS09_02A,ZS09_02,1,248,,6.6,L,S/D-S/SP/wet,Low,Live/dead Sphagnum,,,,,,,,,,,,0,0,0,0,MISSING,
2018,2018-Mar,Burned Forest,ZS09_02A,ZS09_02,1,248,,6.6,L,S/D-S/SP/wet,Low,Live/dead Sphagnum,,,,,,,,,,,,0,0,0,0,MIA,
2019,2019-Mar,Burned Forest,ZS09_02A,ZS09_02,1,248,,6.6,L,S/D-S/SP/wet,Low,Live/dead Sphagnum,,,,,,,,,,,,0,0,0,0,MIA?,
2013,2013-Mar,Burned Forest,ZS09_02B,ZS09_02,1,249,,6.8,M,S,Medium,Sphagnum,,21,7.5,19,29,,,g,Green,1,1,1,1,0,0,,
2014,2014-Mar,Burned Forest,ZS09_02B,ZS09_02,1,249,,6.8,M,S,Medium,Sphagnum,,,5,20,30,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS09_02B,ZS09_02,1,249,,6.8,M,S,Medium,Sphagnum,,22,4.5,9,2,,,yg,Yellow-green,2,2,1,1,0,0,yg,
2017,2017-Mar,Burned Forest,ZS09_02B,ZS09_02,1,249,,6.8,M,S,Medium,Sphagnum,,21,,7.5,,,,Y,Yellow,2,2,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS09_02B,ZS09_02,1,249,,6.8,M,S,Medium,Sphagnum,,,,,,,,YG,Yellow-green,2,2,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS09_02B,ZS09_02,1,249,,6.8,M,S,Medium,Sphagnum,,20.5,,4,,,,G,Green,1,1,1,1,0,0,M,
2013,2013-Mar,Burned Forest,ZS09_03C,ZS09_03,1,253,,11.6,H,S,High,Sphagnum,,23.5,10.5,20.5,25,,,g,Green,1,1,1,1,0,0,1 LWDB,
2014,2014-Mar,Burned Forest,ZS09_03C,ZS09_03,1,253,,11.6,H,S,High,Sphagnum,,,7.5,21,24,,,,,,,1,1,0,0,,
2016,2016-Feb,Burned Forest,ZS09_03C,ZS09_03,1,253,,11.6,H,S,High,Sphagnum,,23.5,3,9.5,16,,,yg,Yellow-green,2,2,1,1,0,0,yg,
2017,2017-Mar,Burned Forest,ZS09_03C,ZS09_03,1,253,,11.6,H,S,High,Sphagnum,,23,,7,,,,Y,Yellow,2,2,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS09_03C,ZS09_03,1,253,,11.6,H,S,High,Sphagnum,,,,,,,,Dead,Dead,4,4,1,1,1,1,left at site,
2019,2019-Mar,Burned Forest,ZS09_03C,ZS09_03,1,253,,11.6,H,S,High,Sphagnum,,23,,,,,,,,,4,1,0,,1,H; sill dead,
2013,2013-Mar,Burned Forest,ZS09_03A,ZS09_03,1,251,,11.1,L,S/D-S/SP/wet,Low,Live/dead Sphagnum,,26,7.5,23,27,,,g,Green,1,1,1,1,0,0,created; 2 mid branches,
2014,2014-Mar,Burned Forest,ZS09_03A,ZS09_03,1,251,,11.1,L,S/D-S/SP/wet,Low,Live/dead Sphagnum,,,7.5,21,26,,,,,,,1,1,0,0,found at end of sampling period,
2016,2016-Feb,Burned Forest,ZS09_03A,ZS09_03,1,251,,11.1,L,S/D-S/SP/wet,Low,Live/dead Sphagnum,,26,7.5,0.5,11,,,g,Green,1,1,1,1,0,0,g; almost completely buried by Sphagnum,RC
2017,2017-Mar,Burned Forest,ZS09_03A,ZS09_03,1,251,,11.1,L,S/D-S/SP/wet,Low,Live/dead Sphagnum,,32,,4,,,,G,Green,1,1,1,1,0,0,,
2018,2018-Mar,Burned Forest,ZS09_03A,ZS09_03,1,251,,11.1,L,S/D-S/SP/wet,Low,Live/dead Sphagnum,,,,,,,,G,Green,1,1,1,1,0,0,,
2019,2019-Mar,Burned Forest,ZS09_03A,ZS09_03,1,251,,11.1,L,S/D-S/SP/wet,Low,Live/dead Sphagnum,,33.5,,1.5,,,,vg,Vibrant green,1,1,1,1,0,0,L; vibrant green,
2013,2013-Mar,Burned Forest,ZS09_03B,ZS09_03,1,252,,11.3,M,S,Medium,Sphagnum,,25.5,11,22.5,29,,,g,Green,1,1,1,1,0,0,1 LWDB,
